"","ionIndex","X.1","X","drug","slope","r2","adj.r2","pvalue","color","mzLabel","idKEGG","score","name"
"314",301,13184,13184,"Clofarabine",-1.50574753753959,0.159380328852585,0.134656220877661,0.0158626409671216,"Negative","mz241.0121","C04299",100,"Inositol cyclic phosphate"
"315",306,26072,26072,"Rapamycin",0.939713363952871,0.0146202290394562,0.00214706738172765,0.28225650553082,"Positive","mz242.1761","",100,"N-Undecanoylglycine"
"316",306,28054,28054,"Cladribine",3.08999760617279,0.0820846566032669,0.0421752938468872,0.164987488524751,"Positive","mz242.1761","",100,"N-Undecanoylglycine"
"317",306,25081,25081,"Lenvatinib",-2.51055150490709,0.140086231468495,0.0948276120721004,0.0946151893021622,"Negative","mz242.1761","",100,"N-Undecanoylglycine"
"318",306,23099,23099,"YC-1",2.62846080593724,0.171270564103116,0.148250301994869,0.00979823496246724,"Positive","mz242.1761","",100,"N-Undecanoylglycine"
"319",306,3279,3279,"Fluorouracil",-1.33699553256569,0.0516690669876524,0.024573897473014,0.176057307969049,"Negative","mz242.1761","",100,"N-Undecanoylglycine"
"320",306,22108,22108,"Oxaliplatin",-1.21784578212066,0.0199077944833853,-0.0107200869390089,0.426067721468978,"Negative","mz242.1761","",100,"N-Undecanoylglycine"
"321",306,8234,8234,"Gemcitabine",-1.02432596478327,0.0179936590516742,0.000765477631528122,0.311110993768118,"Negative","mz242.1761","",100,"N-Undecanoylglycine"
"322",306,7243,7243,"Docetaxel",2.92367603371592,0.0918019292339524,0.0413464808580608,0.194103189793125,"Positive","mz242.1761","",100,"N-Undecanoylglycine"
"323",306,9225,9225,"Asparaginase",2.6312196127072,0.263964998307983,0.202628748166982,0.0602059630224095,"Positive","mz242.1761","",100,"N-Undecanoylglycine"
"324",306,30036,30036,"Paclitaxel",-1.37225897611478,0.069841006947502,0.0388357071790854,0.143846838259164,"Negative","mz242.1761","",100,"N-Undecanoylglycine"
"325",306,10216,10216,"17-AAG",-1.56625731415825,0.0993786942082263,0.0693579840151671,0.0788389046225263,"Negative","mz242.1761","",100,"N-Undecanoylglycine"
"326",308,27065,27065,"Decitabine",-2.30746335309172,0.066398438270594,0.0424599366877888,0.103838102542116,"Negative","mz243.0623","C00299 C02067",100,"Uridine"
"327",318,29057,29057,"Methotrexate",1.30356341545528,0.0963782208695538,0.0698011097186585,0.0653609544021651,"Positive","mz249.0544","C00669",100,"gamma-Glutamylcysteine"
"328",318,7255,7255,"Docetaxel",1.67259884512416,0.13535954641434,0.0873239656595809,0.110493891435451,"Positive","mz249.0544","C00669",100,"gamma-Glutamylcysteine"
"329",318,26084,26084,"Rapamycin",1.12212844035473,0.0532138202345868,0.0412291850476827,0.0382752432203052,"Positive","mz249.0544","C00669",100,"gamma-Glutamylcysteine"
"330",340,15205,15205,"Oligomycin A",1.45662051695264,0.0446178601520028,0.0311617736752704,0.0728298662135117,"Positive","mz259.0225","C00085 C00092 C00103 C00275 C00446 C00636 C01094 C01097 C01172 C01177 C02888 C03267 C03384 C03546 C03862 C04006 C05345",100,"Hexose P"
"331",340,2322,2322,"Erlotinib",1.28563743783769,0.114185171707671,0.0986445606849985,0.00885740395570784,"Positive","mz259.0225","C00085 C00092 C00103 C00275 C00446 C00636 C01094 C01097 C01172 C01177 C02888 C03267 C03384 C03546 C03862 C04006 C05345",100,"Hexose P"
"332",343,29082,29082,"Methotrexate",1.65429169025723,0.35618038204918,0.337244510932979,0.000122034928587052,"Positive","mz260.0885","",100,"Aspartyl-Glutamine"
"333",343,23136,23136,"YC-1",1.08896160831936,0.308828161813176,0.289628944085764,0.000292238886276886,"Positive","mz260.0885","",100,"Aspartyl-Glutamine"
"334",348,23141,23141,"YC-1",1.1090342771712,0.285360871471305,0.265509784567731,0.000551458928596727,"Positive","mz262.0863","",100,"Asparaginyl-Methionine"
"335",353,10263,10263,"17-AAG",1.06395017609648,0.17230703157982,0.144717265965814,0.0181550789886451,"Positive","mz264.9519","C00236 C01159",100,"Glyceric acid 1,3-biphosphate"
"336",354,17201,17201,"Topotecan",-1.15862942328927,0.23810419136552,0.216940418903451,0.00188518672444006,"Negative","mz265.1080","",100,"3'',4'',5''-Trimethoxycinnamyl alcohol acetate"
"337",354,23147,23147,"YC-1",0.972045692904164,0.0925737621631256,0.0673674777787681,0.0632781329779921,"Positive","mz265.1080","",100,"3'',4'',5''-Trimethoxycinnamyl alcohol acetate"
"338",354,8282,8282,"Gemcitabine",0.835887226346048,0.063512301797661,0.047082693057269,0.0541589913125261,"Positive","mz265.1080","",100,"3'',4'',5''-Trimethoxycinnamyl alcohol acetate"
"339",354,20174,20174,"Trametinib",-0.994069967177114,0.11592314965473,0.0998490251029981,0.0095555453735835,"Negative","mz265.1080","",100,"3'',4'',5''-Trimethoxycinnamyl alcohol acetate"
"340",357,20177,20177,"Trametinib",-0.923480146959559,0.0643596809549744,0.0473480387905195,0.0568866892229017,"Negative","mz267.0730","C00294",100,"Inosine"
"341",357,17204,17204,"Topotecan",-1.36207254035184,0.177717559075615,0.154876380161049,0.00838841509568919,"Negative","mz267.0730","C00294",100,"Inosine"
"342",357,29096,29096,"Methotrexate",2.0176743172216,0.427718520182596,0.410886711952673,1.520088768343e-05,"Positive","mz267.0730","C00294",100,"Inosine"
"343",361,29100,29100,"Methotrexate",1.5865363088269,0.14472638941758,0.119571283223979,0.0220887024983172,"Positive","mz269.0665","",100,"Phenylglucuronide"
"344",361,13244,13244,"Clofarabine",1.20929759942582,0.0783769232866409,0.0512703622068363,0.0981827716165507,"Positive","mz269.0665","",100,"Phenylglucuronide"
"345",361,11262,11262,"Everolimus",-1.05991011996471,0.0672863046955037,0.0551731398214195,0.0209725050154737,"Negative","mz269.0665","",100,"Phenylglucuronide"
"346",361,19190,19190,"Mercaptopurine",3.54247091350003,0.190189088895464,0.156446967599442,0.0259341645105507,"Positive","mz269.0665","",100,"Phenylglucuronide"
"347",362,3335,3335,"Fluorouracil",1.05660207622478,0.213044950589548,0.190560520606392,0.00403297230936611,"Positive","mz269.0875","",100,"D-erythro-L-galacto-Nonulose"
"348",362,19191,19191,"Mercaptopurine",2.26389145250625,0.240625748118551,0.208985154290157,0.010951097024494,"Positive","mz269.0875","",100,"D-erythro-L-galacto-Nonulose"
"349",366,23159,23159,"YC-1",1.07916343140968,0.0609202768205745,0.0348347289544795,0.135201973917107,"Positive","mz270.2073","",100,"Tridecanoylglycine"
"350",366,25141,25141,"Lenvatinib",-2.34257495477685,0.344677526468822,0.310186869967181,0.00514180078328374,"Negative","mz270.2073","",100,"Tridecanoylglycine"
"351",366,7303,7303,"Docetaxel",2.11548978701324,0.117283560136311,0.0682437579216617,0.13938969394069,"Positive","mz270.2073","",100,"Tridecanoylglycine"
"352",366,10276,10276,"17-AAG",-1.03176847497584,0.0915547923891479,0.0612732854687862,0.0923226429447445,"Negative","mz270.2073","",100,"Tridecanoylglycine"
"353",370,12262,12262,"Irinotecan",-1.25415652279568,0.235830170087777,0.210357842424036,0.00483906594729336,"Negative","mz273.0921","",100,"Bakers yeast extract"
"354",370,2352,2352,"Erlotinib",1.30490532212499,0.158665367104418,0.143905110386951,0.00178069497317103,"Positive","mz273.0921","",100,"Bakers yeast extract"
"355",370,29109,29109,"Methotrexate",1.95558985002853,0.437597634177561,0.42105638812396,1.11916848312744e-05,"Positive","mz273.0921","",100,"Bakers yeast extract"
"356",371,25146,25146,"Lenvatinib",-1.67477849294621,0.307508164648441,0.271061225945728,0.00908483244764573,"Negative","mz273.1862","C07254",100,"C18:5"
"357",376,15241,15241,"Oligomycin A",1.6014548351544,0.109843868174145,0.0973064578667382,0.00417972721683233,"Positive","mz275.0172","C00345",100,"6-Phosphogluconate"
"358",376,4340,4340,"Pemetrexed",1.26144422533255,0.106306125409844,0.0891197047446485,0.0161268879673516,"Positive","mz275.0172","C00345",100,"6-Phosphogluconate"
"359",376,29115,29115,"Methotrexate",2.27724061855825,0.281788748781074,0.260664888451106,0.00086607146510298,"Positive","mz275.0172","C00345",100,"6-Phosphogluconate"
"360",376,20196,20196,"Trametinib",1.01597765247715,0.0515728106626926,0.0343286799474689,0.0893510067593522,"Positive","mz275.0172","C00345",100,"6-Phosphogluconate"
"361",376,6322,6322,"Chlormethine",-1.38067276665139,0.134777552646183,0.10686715111864,0.0355844425394742,"Negative","mz275.0172","C00345",100,"6-Phosphogluconate"
"362",376,23169,23169,"YC-1",1.08580063293257,0.182838312656537,0.160139376896997,0.00741118109995248,"Positive","mz275.0172","C00345",100,"6-Phosphogluconate"
"363",376,10286,10286,"17-AAG",1.89696371485487,0.313343988559039,0.290455454844341,0.000864600376436022,"Positive","mz275.0172","C00345",100,"6-Phosphogluconate"
"364",377,23170,23170,"YC-1",0.963853142456288,0.215577729273218,0.19378822175303,0.00331947488741104,"Positive","mz275.0885","C05282",100,"gamma-Glutamylglutamic acid"
"365",378,22180,22180,"Oxaliplatin",-1.23612108157439,0.114405720759466,0.0867308995331996,0.0503960748201481,"Negative","mz276.1017","",100,"Glutaminylmethionine"
"366",378,2360,2360,"Erlotinib",-1.55943353007632,0.182237115083267,0.167890397804026,0.00074681614767894,"Negative","mz276.1017","",100,"Glutaminylmethionine"
"367",378,3351,3351,"Fluorouracil",-1.32824973593855,0.321487467721091,0.302101395370265,0.000253163187339143,"Negative","mz276.1017","",100,"Glutaminylmethionine"
"368",378,29117,29117,"Methotrexate",2.18707785781082,0.388233390507137,0.370240254933818,4.9324169049869e-05,"Positive","mz276.1017","",100,"Glutaminylmethionine"
"369",387,15252,15252,"Oligomycin A",2.22280105044521,0.148830327720454,0.13684202247708,0.000749618819056337,"Positive","mz283.1336","C14441",100,"16-Oxoestrone"
"370",387,25162,25162,"Lenvatinib",-5.5906390729102,0.414154230150742,0.383320242263939,0.00164617052593254,"Negative","mz283.1336","C14441",100,"16-Oxoestrone"
"371",387,4351,4351,"Pemetrexed",1.79379059656336,0.0626178093699905,0.0445912287809519,0.0680046674904145,"Positive","mz283.1336","C14441",100,"16-Oxoestrone"
"372",387,6333,6333,"Chlormethine",-1.33409258400055,0.0681664646709645,0.0381073183700278,0.142214739071115,"Negative","mz283.1336","C14441",100,"16-Oxoestrone"
"373",387,17234,17234,"Topotecan",1.17161234022125,0.0818348366265965,0.0563302487551131,0.0816613499541199,"Positive","mz283.1336","C14441",100,"16-Oxoestrone"
"374",387,7324,7324,"Docetaxel",2.19003951925577,0.219550845646754,0.176192559293796,0.0371762294457202,"Positive","mz283.1336","C14441",100,"16-Oxoestrone"
"375",390,4354,4354,"Pemetrexed",-2.39426309621894,0.047025079582921,0.0286986388056696,0.115243755605248,"Negative","mz285.0493","C03838",100,"Glycineamideribotide"
"376",390,29129,29129,"Methotrexate",-10.0062737804604,0.535240941157785,0.52157155707419,3.99639582851719e-07,"Negative","mz285.0493","C03838",100,"Glycineamideribotide"
"377",393,27150,27150,"Decitabine",-3.16648970372423,0.146297264696328,0.124407450970593,0.013585787009729,"Negative","mz286.0701","",100,"Tenofovir"
"378",394,9313,9313,"Asparaginase",2.74376053766518,0.570925450076948,0.53516923758336,0.00177476221160912,"Positive","mz287.0520","C01103",100,"Orotidine"
"379",394,23187,23187,"YC-1",1.21677606708863,0.380590051502672,0.363384219599968,3.70800433382238e-05,"Positive","mz287.0520","C01103",100,"Orotidine"
"380",394,8322,8322,"Gemcitabine",0.950826511674778,0.0833327296108084,0.0672508476741559,0.0265996086614422,"Positive","mz287.0520","C01103",100,"Orotidine"
"381",394,27151,27151,"Decitabine",-5.06597925179649,0.0318473385747385,0.00702291135870625,0.264275614487347,"Negative","mz287.0520","C01103",100,"Orotidine"
"382",394,17241,17241,"Topotecan",1.08327453331992,0.243295638908845,0.222276073322979,0.00165189108770514,"Positive","mz287.0520","C01103",100,"Orotidine"
"383",394,22196,22196,"Oxaliplatin",1.76778618294214,0.221034114236268,0.196691430306151,0.00502086046625132,"Positive","mz287.0520","C01103",100,"Orotidine"
"384",397,29136,29136,"Methotrexate",1.68725586749927,0.390368331935128,0.372437988756749,4.63661846522121e-05,"Positive","mz288.9492","",100,"Bis(2-methyl-3-furanyl)tetrasulfide"
"385",398,2380,2380,"Erlotinib",1.77816753723995,0.153183626175678,0.138327198564725,0.0021747674788681,"Positive","mz289.0329","C00281 C06222",100,"Sedoheptulose P"
"386",398,29137,29137,"Methotrexate",2.02641325058947,0.308134953356817,0.287785981396724,0.000441643266990512,"Positive","mz289.0329","C00281 C06222",100,"Sedoheptulose P"
"387",398,15263,15263,"Oligomycin A",1.32394641198727,0.0297635812918892,0.016098279619944,0.144413920093167,"Positive","mz289.0329","C00281 C06222",100,"Sedoheptulose P"
"388",405,9324,9324,"Asparaginase",2.36452560239682,0.621975104467217,0.590473029839486,0.000802047234463525,"Positive","mz293.0431","",100,"Wasalexin A"
"389",418,17265,17265,"Topotecan",1.25868931199038,0.105828439391031,0.0809903404852265,0.0462666338395547,"Positive","mz299.1287","",100,"Myrigalone E"
"390",418,25193,25193,"Lenvatinib",-3.6365518158696,0.31225704442891,0.276060046767274,0.00845895834083619,"Negative","mz299.1287","",100,"Myrigalone E"
"391",418,7355,7355,"Docetaxel",1.75431822004942,0.228402716841483,0.185536201110454,0.0330678821574175,"Positive","mz299.1287","",100,"Myrigalone E"
"392",423,423,423,"BPTES",5.86278754231649,0.510208992733449,0.47959705477929,0.000867793103441028,"Positive","mz301.0749","",100,"{[1-(4-methoxyphenyl)-4-methyl-3-oxopentyl]oxy}sulfonic acid"
"393",423,9342,9342,"Asparaginase",3.61402523936195,0.423328547397649,0.375272593014119,0.0117445635569782,"Positive","mz301.0749","",100,"{[1-(4-methoxyphenyl)-4-methyl-3-oxopentyl]oxy}sulfonic acid"
"394",423,30153,30153,"Paclitaxel",-1.20011607399304,0.505885017484057,0.489414518066859,5.04352234297769e-06,"Negative","mz301.0749","",100,"{[1-(4-methoxyphenyl)-4-methyl-3-oxopentyl]oxy}sulfonic acid"
"395",428,29167,29167,"Methotrexate",2.33220354319247,0.344920072609266,0.325653015921304,0.000166175755888511,"Positive","mz303.0688","",100,"[4-(2-phenylcyclobutyl)phenyl]oxidanesulfonic acid"
"396",429,29168,29168,"Methotrexate",1.51243765334487,0.352827567592866,0.333793084286774,0.000133851333439562,"Positive","mz303.0833","C12270",100,"N-Acetylaspartylglutamic acid"
"397",429,10339,10339,"17-AAG",-1.17475600268897,0.149837693127098,0.121498949564668,0.0286177806757813,"Negative","mz303.0833","C12270",100,"N-Acetylaspartylglutamic acid"
"398",435,13318,13318,"Clofarabine",1.70873592381265,0.175221785219697,0.150963602432041,0.0110595186292349,"Positive","mz306.0767","C00051",77,"Glutathione"
"399",435,12327,12327,"Irinotecan",-1.84622244763707,0.207649946425251,0.181238277972759,0.00876829285951488,"Negative","mz306.0767","C00051",77,"Glutathione"
"400",435,23228,23228,"YC-1",1.78209014641581,0.261587859053945,0.241076410694332,0.00103137338827397,"Positive","mz306.0767","C00051",77,"Glutathione"
"401",435,26201,26201,"Rapamycin",0.915393333886657,0.0320054747568893,0.0197523795006473,0.11004253125249,"Positive","mz306.0767","C00051",77,"Glutathione"
"402",435,3408,3408,"Fluorouracil",-1.33752879249854,0.0788757555282478,0.0525579199719122,0.0922244442025839,"Negative","mz306.0767","C00051",77,"Glutathione"
"403",435,17282,17282,"Topotecan",1.32440131173796,0.14207432931428,0.118243060684121,0.0196642330845244,"Positive","mz306.0767","C00051",77,"Glutathione"
"404",435,29174,29174,"Methotrexate",3.45583564583029,0.509123892922199,0.494686360361087,1.0354814529163e-06,"Positive","mz306.0767","C00051",77,"Glutathione"
"405",435,27192,27192,"Decitabine",1.78250677681774,0.178962367364659,0.15791012037401,0.00585650649874145,"Positive","mz306.0767","C00051",77,"Glutathione"
"406",435,2417,2417,"Erlotinib",2.07967857430951,0.139284781508125,0.124184514517039,0.00359903392034433,"Positive","mz306.0767","C00051",77,"Glutathione"
"407",436,29175,29175,"Methotrexate",-8.66162473548119,0.469226204170551,0.453615210175567,4.05526085400497e-06,"Negative","mz307.0337","C00365",100,"dUMP"
"408",436,3409,3409,"Fluorouracil",-8.94588865557112,0.230123762865789,0.208127298947668,0.00266104684740557,"Negative","mz307.0337","C00365",100,"dUMP"
"409",438,13321,13321,"Clofarabine",2.67510960056914,0.387984065813896,0.369983597161364,4.96810588756512e-05,"Positive","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"410",438,22240,22240,"Oxaliplatin",1.18494159768189,0.0957457064345344,0.0674877597606136,0.0749506788209101,"Positive","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"411",438,17285,17285,"Topotecan",1.10858146716064,0.177586439263639,0.154741618132074,0.00841501469552827,"Positive","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"412",438,8366,8366,"Gemcitabine",-1.3672139819542,0.0750067678249464,0.0587788163832788,0.0358197319333802,"Negative","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"413",438,30168,30168,"Paclitaxel",1.32383796224986,0.397334346566507,0.377245491452057,0.000110317620623106,"Positive","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"414",438,29177,29177,"Methotrexate",1.98225208026704,0.458040590834007,0.442100608211478,5.84362750135777e-06,"Positive","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"415",438,23231,23231,"YC-1",2.52605920828555,0.4447452826786,0.429321540530784,4.83367415191584e-06,"Positive","mz308.0984","C19909 C19910",100,"N-Acetylneuraminic acid"
"416",439,23232,23232,"YC-1",1.01281863840076,0.0623523608810556,0.0363065931277518,0.130552156835919,"Positive","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"417",439,2421,2421,"Erlotinib",1.29963560833659,0.024216754831683,0.00709775053048434,0.239223216715231,"Positive","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"418",439,28187,28187,"Cladribine",2.44601318762338,0.132308099010009,0.0945823641843571,0.0738730924495456,"Positive","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"419",439,25214,25214,"Lenvatinib",-4.60186984841274,0.283963282981456,0.24627713998048,0.0128741055012438,"Negative","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"420",439,19268,19268,"Mercaptopurine",1.73716848354699,0.109265469180424,0.0721515303962745,0.0990775416403778,"Positive","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"421",439,26205,26205,"Rapamycin",-0.938444580148889,0.0341456886771458,0.0219196847363502,0.098641354214898,"Negative","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"422",439,12331,12331,"Irinotecan",1.25516240469126,0.0395603652807772,0.00754571079013622,0.275131747690361,"Positive","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"423",439,6385,6385,"Chlormethine",-1.57867740195353,0.0668077213287005,0.0367047445973683,0.146399130280082,"Negative","mz308.2957","",100,"N-Hexadecanoylpyrrolidine"
"424",440,29179,29179,"Methotrexate",-5.63613979517919,0.354605582393269,0.33562339364013,0.000127455902532231,"Negative","mz308.9782","C01151",100,"Ribose 1,5-bisphosphate"
"425",440,4404,4404,"Pemetrexed",-1.41330694807917,0.0282601422510942,0.00957283729438452,0.224328921753176,"Negative","mz308.9782","C01151",100,"Ribose 1,5-bisphosphate"
"426",440,13323,13323,"Clofarabine",-3.24226082019949,0.154632984399865,0.12976924864692,0.0176628962921338,"Negative","mz308.9782","C01151",100,"Ribose 1,5-bisphosphate"
"427",441,12333,12333,"Irinotecan",-1.33170818951176,0.223881851185125,0.198011246224629,0.00623695044815951,"Negative","mz309.0763","",100,"6,11-Dihydroxy-2,2-dimethylpyrano[3,2-c]xanthen-7(2H)-one"
"428",441,2423,2423,"Erlotinib",1.28517814515082,0.124694812709466,0.109338581353492,0.00608197127081354,"Positive","mz309.0763","",100,"6,11-Dihydroxy-2,2-dimethylpyrano[3,2-c]xanthen-7(2H)-one"
"429",441,29180,29180,"Methotrexate",1.81623100600008,0.424267226674345,0.407333909811826,1.68975128413983e-05,"Positive","mz309.0763","",100,"6,11-Dihydroxy-2,2-dimethylpyrano[3,2-c]xanthen-7(2H)-one"
"430",441,23234,23234,"YC-1",1.30467177199177,0.27805922345518,0.258005312995602,0.000669561819943139,"Positive","mz309.0763","",100,"6,11-Dihydroxy-2,2-dimethylpyrano[3,2-c]xanthen-7(2H)-one"
"431",443,25218,25218,"Lenvatinib",-1.62700858290777,0.315817707441648,0.279808113096472,0.0080161548586881,"Negative","mz311.1687","",97,"N-Undecylbenzenesulfonic acid"
"432",447,27204,27204,"Decitabine",2.79396929457124,0.158102330115024,0.136515210374384,0.0100415055081881,"Positive","mz313.0443","C04376",100,"FGAR"
"433",447,29186,29186,"Methotrexate",4.41061428027392,0.317106334758938,0.29702122695773,0.000349426502147293,"Positive","mz313.0443","C04376",100,"FGAR"
"434",447,10357,10357,"17-AAG",2.77920578844429,0.29871605814187,0.275339926746599,0.00121027734262065,"Positive","mz313.0443","C04376",100,"FGAR"
"435",447,3420,3420,"Fluorouracil",3.34432898675089,0.20364474642129,0.180891739176185,0.00505690818649632,"Positive","mz313.0443","C04376",100,"FGAR"
"436",447,8375,8375,"Gemcitabine",3.21523402249571,0.127954505500007,0.112655461736849,0.00541093957212399,"Positive","mz313.0443","C04376",100,"FGAR"
"437",447,30177,30177,"Paclitaxel",1.33489594097821,0.0956957796811487,0.0655523056705203,0.084914403910841,"Positive","mz313.0443","C04376",100,"FGAR"
"438",447,13330,13330,"Clofarabine",3.84255978158022,0.168967980946081,0.144525862738613,0.0127567895488681,"Positive","mz313.0443","C04376",100,"FGAR"
"439",447,20267,20267,"Trametinib",2.449791845843,0.179237068007464,0.1643141056076,0.00103327519816338,"Positive","mz313.0443","C04376",100,"FGAR"
"440",447,26213,26213,"Rapamycin",0.913827104884053,0.0225868719547809,0.0102145538782591,0.180505366159931,"Positive","mz313.0443","C04376",100,"FGAR"
"441",447,23240,23240,"YC-1",3.04653427016627,0.614386024236183,0.60367452490941,5.89371517754915e-09,"Positive","mz313.0443","C04376",100,"FGAR"
"442",447,22249,22249,"Oxaliplatin",3.05835431615521,0.169187313085787,0.143224416619718,0.0156594272455474,"Positive","mz313.0443","C04376",100,"FGAR"
"443",447,2429,2429,"Erlotinib",1.78928587301009,0.182248874366045,0.167902363390011,0.000746489435202983,"Positive","mz313.0443","C04376",100,"FGAR"
"444",447,19276,19276,"Mercaptopurine",6.96958900065937,0.336606345801635,0.308964943543369,0.00189015479207997,"Positive","mz313.0443","C04376",100,"FGAR"
"445",447,17294,17294,"Topotecan",1.66594066086045,0.0799075474547943,0.054349423772983,0.0855031864829997,"Positive","mz313.0443","C04376",100,"FGAR"
"446",458,29197,29197,"Methotrexate",1.67002329351515,0.202534402716073,0.179079532207722,0.00588696406978698,"Positive","mz320.0623","",100,"Beta-Citryl-L-glutamic acid"
"447",458,17305,17305,"Topotecan",1.06395795250612,0.11224973265009,0.0875900030014815,0.0397667211169849,"Positive","mz320.0623","",100,"Beta-Citryl-L-glutamic acid"
"448",458,13341,13341,"Clofarabine",2.24042513483006,0.183248212743132,0.159226101353225,0.00920026780886373,"Positive","mz320.0623","",100,"Beta-Citryl-L-glutamic acid"
"449",458,2440,2440,"Erlotinib",1.19122033629802,0.041736658511514,0.0249250209415405,0.120645970441784,"Positive","mz320.0623","",100,"Beta-Citryl-L-glutamic acid"
"450",458,23251,23251,"YC-1",1.20219813189545,0.176355549139967,0.153476536616078,0.00866875314256597,"Positive","mz320.0623","",100,"Beta-Citryl-L-glutamic acid"
"451",461,29200,29200,"Methotrexate",1.77486865057322,0.383314489372033,0.365176680235916,5.68355596749091e-05,"Positive","mz321.0494","C00364",100,"dTMP"
"452",461,3434,3434,"Fluorouracil",1.6535155800169,0.401829847356122,0.384739271566297,2.53020643360405e-05,"Positive","mz321.0494","C00364",100,"dTMP"
"453",461,17308,17308,"Topotecan",-1.22799216977604,0.111835980451703,0.0871647576864721,0.0401564475590489,"Negative","mz321.0494","C00364",100,"dTMP"
"454",461,12353,12353,"Irinotecan",-2.73827742994369,0.330438660509381,0.308119949193027,0.000579159955991237,"Negative","mz321.0494","C00364",100,"dTMP"
"455",462,22264,22264,"Oxaliplatin",1.30391726081741,0.109446306771419,0.0816165038580261,0.055993742008053,"Positive","mz322.0446","C00055 C03104",100,"CMP"
"456",462,29201,29201,"Methotrexate",2.62875204708432,0.488134377394761,0.473079506141665,2.15034403858998e-06,"Positive","mz322.0446","C00055 C03104",100,"CMP"
"457",462,462,462,"BPTES",6.40368130481224,0.188332422125724,0.137603198508581,0.0719578132902148,"Positive","mz322.0446","C00055 C03104",100,"CMP"
"458",462,27219,27219,"Decitabine",2.33453484346343,0.266526725747429,0.247719718715312,0.000549821455230773,"Positive","mz322.0446","C00055 C03104",100,"CMP"
"459",462,8390,8390,"Gemcitabine",2.61598143594694,0.234520457835114,0.221090992183098,0.000101782681775531,"Positive","mz322.0446","C00055 C03104",100,"CMP"
"460",463,10373,10373,"17-AAG",1.72201800903141,0.156863870399783,0.128759332746443,0.0248339725283758,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"461",463,22265,22265,"Oxaliplatin",2.00237770287096,0.180048927789478,0.154425456782899,0.0123807491858304,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"462",463,27220,27220,"Decitabine",2.77240723481581,0.213815402642177,0.193656823222746,0.00233588494563538,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"463",463,29202,29202,"Methotrexate",2.24833134930557,0.328354197051157,0.308599908729132,0.000259544178319524,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"464",463,463,463,"BPTES",10.1242630242269,0.251142814318293,0.204339240213186,0.0341234505538641,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"465",463,23256,23256,"YC-1",1.35133763778058,0.210911004164785,0.188991865391585,0.00372696439467718,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"466",463,26229,26229,"Rapamycin",1.19504992386011,0.0684329635222319,0.0566409757187157,0.0183234127603547,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"467",463,2445,2445,"Erlotinib",1.5751147622048,0.0368454481704578,0.0199479998927465,0.145269808750475,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"468",463,17310,17310,"Topotecan",1.01864298875776,0.0894092815075717,0.0641150948827821,0.0682055116020006,"Positive","mz323.0287","C00105 C01168 C01368 C03031",100,"UMP"
"469",470,25245,25245,"Lenvatinib",-1.61345914585415,0.364859658995676,0.331431219995448,0.00373382144181969,"Negative","mz325.1844","",95,"2-Dodecylbenzenesulfonic acid"
"470",478,25253,25253,"Lenvatinib",1.5610716791914,0.32360603494797,0.288006352576811,0.00712134319891086,"Positive","mz329.2481","C16184 C16513",100,"C22:5"
"471",479,29218,29218,"Methotrexate",1.68690126194749,0.389927043670624,0.371983721425643,4.69634424464481e-05,"Positive","mz330.0557","C01608",100,"Piroxicam"
"472",479,12371,12371,"Irinotecan",-1.74022303048716,0.303503502367912,0.280286952446843,0.00108481755138977,"Negative","mz330.0557","C01608",100,"Piroxicam"
"473",485,10395,10395,"17-AAG",1.11914273239483,0.0880270410028141,0.0576279423695745,0.0991589147789809,"Positive","mz333.0592","C01225",100,"1-(sn-Glycero-3-phospho)-1D-myo-inositol"
"474",485,29224,29224,"Methotrexate",1.64898743112699,0.261589319839133,0.239871358657931,0.00143209315332889,"Positive","mz333.0592","C01225",100,"1-(sn-Glycero-3-phospho)-1D-myo-inositol"
"475",485,23278,23278,"YC-1",1.82000818705477,0.589215831633939,0.577805160290437,1.87513802640159e-08,"Positive","mz333.0592","C01225",100,"1-(sn-Glycero-3-phospho)-1D-myo-inositol"
